year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2014,47.7,1,49,0,,continuous,continuous,,1,,
2014,56.6,1,54,1,3,continuous,continuous,,1,,
2014,49.5,1,47,1,4,continuous,continuous,,1,,
2014,43.8,1,47,0,,continuous,continuous,,1,,
2014,47,1,47,0,,continuous,continuous,,1,,
2014,41.7,1,44,1,1,continuous,continuous,,1,,
2014,69.5,1,69,1,12,continuous,continuous,,1,,
2014,58.3,1,58,1,9,continuous,continuous,,1,,
2014,51.7,1,53,1,2,continuous,continuous,,1,,
2014,75.9,1,73.5,1,11,continuous,continuous,,1,,
2014,74.5,1,73,1,13,continuous,continuous,,1,,
2014,79.1,1,80,1,22,continuous,continuous,,1,,
2014,78.9,1,81,1,26,continuous,continuous,,1,,
2014,76.3,1,74,1,10,continuous,continuous,,1,,
2014,66.3,1,66,1,17,continuous,continuous,,1,,
2014,53,1,51,1,9,continuous,continuous,,1,,
2014,54.8,1,55,1,11,continuous,continuous,,1,,
2014,57.1,1,54,1,9,continuous,continuous,,1,,
2014,70.5,1,70.5,1,15,continuous,continuous,,1,,
2014,83.8,1,85,1,15,continuous,continuous,,1,,
2014,50.7,1,48.5,1,7,continuous,continuous,,1,,
2014,63.4,1,60.5,1,25,continuous,continuous,,1,,
2014,66,1,67.1,1,8,continuous,continuous,,1,,
2014,51.6,1,52,1,11,continuous,continuous,,1,,
2014,58,1,61,1,17,continuous,continuous,,1,,
2014,57,1,56.5,1,10,continuous,continuous,,1,,
2014,58.5,1,61,1,9,continuous,continuous,,1,,
2014,41.8,1,41,1,4,continuous,continuous,,1,,
2014,48.3,1,47,1,11,continuous,continuous,,1,,
2014,49.1,1,49.5,1,11,continuous,continuous,,1,,
2014,51,1,50,1,7,continuous,continuous,,1,,
2014,52.3,1,50.5,1,18,continuous,continuous,,1,,
2014,58,1,48.5,1,11,continuous,continuous,,1,,
2014,48.4,1,47,1,11,continuous,continuous,,1,,
2014,,,8.7,0,,,continuous,,1,,
2014,63,1,65.4,1,10,continuous,continuous,,1,,
2014,36.5,1,35.3,0,,continuous,continuous,,1,,
2014,60.8,1,61,1,23,continuous,continuous,,1,,
2014,25.2,1,27,0,,continuous,continuous,,1,,
2014,51.6,1,63,1,9,continuous,continuous,,1,,
2014,54.1,1,60,1,9,continuous,continuous,,1,,
2014,64.7,1,53,1,9,continuous,continuous,,1,,
2014,54.3,1,56,1,10,continuous,continuous,,1,,
2014,52,1,49,1,5,continuous,continuous,,1,,
2014,56.3,1,56.5,1,14,continuous,continuous,,1,,
2014,52.4,1,55,1,11,continuous,continuous,,1,,
2014,59.6,1,57,1,7,continuous,continuous,,1,,
2014,42.1,1,47,1,4,continuous,continuous,,1,,
2014,55.2,1,54,1,7,continuous,continuous,,1,,
2014,54.7,1,55,1,9,continuous,continuous,,1,,
2014,57.6,1,59,1,7,continuous,continuous,,1,,
2014,55.3,1,52.3,1,3,continuous,continuous,,1,,
2014,55.3,1,55.5,1,4,continuous,continuous,,1,,
2014,51,1,53,1,1,continuous,continuous,,1,,
2014,44.7,1,47.7,1,1,continuous,continuous,,1,,
2014,36.5,1,45.8,0,,continuous,continuous,,1,,
2014,46.3,1,37.8,1,3,continuous,continuous,,1,,
2014,46.3,1,47.6,1,2,continuous,continuous,,1,,
2014,53,1,47.4,1,3,continuous,continuous,,1,,
2014,85.6,1,85.6,1,16,continuous,continuous,,1,,
2014,79.4,1,83,1,11,continuous,continuous,,1,,
2014,66.9,1,66,1,9,continuous,continuous,,1,,
2014,61,1,59.8,1,3,continuous,continuous,,1,,
2014,61,1,61,1,14,continuous,continuous,,1,,
2014,43.2,1,42.7,0,,continuous,continuous,,1,,
2014,59,1,56.6,0,,continuous,continuous,,1,,
2014,57.2,1,61.3,1,7,continuous,continuous,,1,,
2014,41.8,1,44,0,,continuous,continuous,,1,,
2014,60.6,1,50.7,1,5,continuous,continuous,,1,,
2014,53.1,1,59.5,1,7,continuous,continuous,,1,,
2014,57.2,1,56.6,1,8,continuous,continuous,,1,,
2014,21.3,1,23.5,0,,continuous,continuous,,1,,
2014,58.1,1,60.5,1,16,continuous,continuous,,1,,
2014,63,1,63,1,8,continuous,continuous,,1,,
2014,59.1,1,59.8,1,8,continuous,continuous,,1,,
2014,38.9,1,39,1,2,continuous,continuous,,1,,
2014,57.1,1,57.8,1,2,continuous,continuous,,1,,
2014,61,1,60.7,1,12,continuous,continuous,,1,,
2014,32.5,1,30,0,,continuous,continuous,,1,,
2014,44.8,1,47.5,1,5,continuous,continuous,,1,,
2014,62.5,1,60,1,10,continuous,continuous,,1,,
2014,72.7,1,69,1,9,continuous,continuous,,1,,
2014,74.7,1,73,1,26,continuous,continuous,,1,,
2014,76.7,1,72,1,25,continuous,continuous,,1,,
2014,66.5,1,57,1,12,continuous,continuous,,1,,
2014,66.8,1,67,1,14,continuous,continuous,,1,,
2014,66.2,1,64,1,9,continuous,continuous,,1,,
2014,39.9,1,38.9,0,,continuous,continuous,,1,,
2014,81.3,1,80,1,25,continuous,continuous,,1,,
2014,52.1,1,52,0,,continuous,continuous,,1,,
2014,53.2,1,53,1,8,continuous,continuous,,1,,
2014,,,9,0,,,continuous,,1,,
2014,67.9,1,75,1,16,continuous,continuous,,1,,
2014,53.2,1,53,1,1,continuous,continuous,,1,,
2014,66.8,1,67,1,25,continuous,continuous,,1,,
2014,61.3,1,62,1,3,continuous,continuous,,1,,
2014,67.6,1,67,1,16,continuous,continuous,,1,,
2014,60,1,60,1,11,continuous,continuous,,1,,
2014,58.3,1,60,1,3,continuous,continuous,,1,,
2014,56.6,1,57,1,9,continuous,continuous,,1,,
2014,81.3,1,85,1,24,continuous,continuous,,1,,
2014,66.4,1,65,1,12,continuous,continuous,,1,,
2014,74,1,73,1,22,continuous,continuous,,1,,
2014,68.3,1,67,1,19,continuous,continuous,,1,,
2014,28,1,26.5,0,,continuous,continuous,,1,,
2014,67.5,1,67,1,22,continuous,continuous,,1,,
2014,58.3,1,58.5,1,13,continuous,continuous,,1,,
2014,67.3,1,61,1,5,continuous,continuous,,1,,
2014,58.5,1,57.5,1,6,continuous,continuous,,1,,
2014,60.5,1,58.5,1,4,continuous,continuous,,1,,
2014,66.9,1,64,1,5,continuous,continuous,,1,,
2014,62.4,1,61,1,1,continuous,continuous,,1,,
2014,67.6,1,66.5,1,20,continuous,continuous,,1,,
2014,73.8,1,70.5,1,18,continuous,continuous,,1,,
2014,67.5,1,68,1,12,continuous,continuous,,1,,
2014,63.1,1,63,1,11,continuous,continuous,,1,,
2014,82.9,1,81,1,25,continuous,continuous,,1,,
2014,51.6,1,51,1,7,continuous,continuous,,1,,
2014,48.7,1,48.4,1,7,continuous,continuous,,1,,
2014,49.3,1,48,1,8,continuous,continuous,,1,,
2014,47.3,1,27.5,1,11,continuous,continuous,,1,,
2014,41,1,20,1,7,continuous,continuous,,1,,
2014,42.2,1,19,1,8,continuous,continuous,,1,,
2014,36.6,1,45,0,,continuous,continuous,,1,,
2014,49.4,1,36,1,8,continuous,continuous,,1,,
2014,29.5,1,30,1,2,continuous,continuous,,1,,
2014,20.3,1,40,0,,continuous,continuous,,1,,
2014,22.3,1,44,0,,continuous,continuous,,1,,
2014,12.4,1,13.5,0,,continuous,continuous,,1,,
2014,25.6,1,21.5,0,,continuous,continuous,,1,,
2014,44,0,,1,4,continuous,dead,,1,,
2014,60,1,61,1,17,continuous,continuous,,1,,
2014,69.4,1,68,1,11,continuous,continuous,,1,,
2014,48.8,1,48.8,1,1,continuous,continuous,,1,,
2014,40.3,1,40.3,1,5,continuous,continuous,,1,,
2014,50.4,1,50.4,1,3,continuous,continuous,,1,,
2014,46.9,1,46.9,1,5,continuous,continuous,,1,,
2014,78.4,1,79,1,30,continuous,continuous,,1,,
2014,61.8,1,72,1,12,continuous,continuous,,1,,
2014,56.3,1,72,1,8,continuous,continuous,,1,,
2014,54.2,1,48,1,4,continuous,continuous,,1,,
2014,56.5,1,54,1,14,continuous,continuous,,1,,
2014,45.4,1,46,1,3,continuous,continuous,,1,,
2014,48.6,1,50,1,8,continuous,continuous,,1,,
2014,53.4,1,53.5,1,12,continuous,continuous,,1,,
2014,48.6,1,48.5,1,1,continuous,continuous,,1,,
2014,51.1,1,54,1,3,continuous,continuous,,1,,
2014,42.7,1,40.5,0,,continuous,continuous,,1,,
2014,41.6,1,43,1,3,continuous,continuous,,1,,
2014,37.6,1,41,0,,continuous,continuous,,1,,
2014,20.5,1,21,0,,continuous,continuous,,1,,
2014,20.4,1,41.5,0,,continuous,continuous,,1,,
2014,39.2,1,42.5,1,2,continuous,continuous,,1,,
2014,38,1,26,0,,continuous,continuous,,1,,
2014,43.3,1,41,0,,continuous,continuous,,1,,
2014,29.2,1,22,0,,continuous,continuous,,1,,
2014,48.9,1,47,1,2,continuous,continuous,,1,,
2014,30.2,1,30,0,,continuous,continuous,,1,,
2014,40.3,1,38.5,0,,continuous,continuous,,1,,
2014,38,1,35,0,,continuous,continuous,,1,,
2014,36.1,1,28,0,,continuous,continuous,,1,,
2014,31.1,1,30.5,0,,continuous,continuous,,1,,
2014,66.1,1,66,1,14,continuous,continuous,,1,,
2014,46.6,1,46.5,1,3,continuous,continuous,,1,,
2014,67,1,69,1,18,continuous,continuous,,1,,
2014,69,1,69,1,5,continuous,continuous,,1,,
2014,43.6,1,43.6,1,2,continuous,continuous,,1,,
2014,60.7,1,72,1,19,continuous,continuous,,1,,
2014,50.4,1,48.5,1,12,continuous,continuous,,1,,
2014,43.1,1,44,0,,continuous,continuous,,1,,
2014,45.7,1,42,1,3,continuous,continuous,,1,,
2014,67.5,1,65,1,29,continuous,continuous,,1,,
2014,48,1,48,1,4,continuous,continuous,,1,,
2014,44.3,1,29,0,,continuous,continuous,,1,,
2014,42.7,1,38,0,,continuous,continuous,,1,,
2014,18.9,1,17,0,,continuous,continuous,,1,,
2014,26.6,1,25.5,0,,continuous,continuous,,1,,
2014,40.9,1,42,0,,continuous,continuous,,1,,
2014,30.8,1,26.6,0,,continuous,continuous,,1,,
2014,36.2,1,36.5,1,3,continuous,continuous,,1,,
2014,45.8,1,47,1,3,continuous,continuous,,1,,
2014,28.7,1,27.5,0,,continuous,continuous,,1,,
2014,38.9,1,36.5,1,4,continuous,continuous,,1,,
2014,30.7,1,30,0,,continuous,continuous,,1,,
2014,37.6,1,34.5,0,,continuous,continuous,,1,,
2014,31,1,36.5,0,,continuous,continuous,,1,,
2014,83.6,1,80.5,1,34,continuous,continuous,,1,,
2014,78.6,1,79.5,1,36,continuous,continuous,,1,,
2014,61.5,1,56.5,1,14,continuous,continuous,,1,,
2014,46.3,1,60,1,14,continuous,continuous,,1,,
2014,60,1,44.5,1,9,continuous,continuous,,1,,
2014,28.7,1,51,0,,continuous,continuous,,1,,
2014,52.3,1,49,1,10,continuous,continuous,,1,,
2014,54.4,1,60.5,1,7,continuous,continuous,,1,,
2014,51.5,1,43,1,4,continuous,continuous,,1,,
2014,45.2,1,43,1,5,continuous,continuous,,1,,
2014,44.8,1,55,1,5,continuous,continuous,,1,,
2014,56,1,33,1,13,continuous,continuous,,1,,
2014,55.5,1,56.5,1,5,continuous,continuous,,1,,
2014,56.7,1,57,1,12,continuous,continuous,,1,,
2014,61.2,1,65.6,1,18,continuous,continuous,,1,,
2014,54.3,1,55,1,16,continuous,continuous,,1,,
2014,85.3,1,83.8,1,9,continuous,continuous,,1,,
2014,71.1,1,79.5,1,23,continuous,continuous,,1,,
2014,66.3,1,66,1,8,continuous,continuous,,1,,
2014,68,1,62,1,17,continuous,continuous,,1,,
2014,89.9,1,91,1,25,continuous,continuous,,1,,
2014,63.5,1,68,1,11,continuous,continuous,,1,,
2014,58.4,1,60,1,10,continuous,continuous,,1,,
2014,83.6,1,83.6,1,25,continuous,continuous,,1,,
2014,72.7,1,72.7,1,4,continuous,continuous,,1,,
2014,77.9,1,78,1,17,continuous,continuous,,1,,
2014,71.2,1,71,1,27,continuous,continuous,,1,,
2014,53.6,1,64.5,1,1,continuous,continuous,,1,,
2014,68.4,1,69,1,16,continuous,continuous,,1,,
2014,71.5,1,69,1,12,continuous,continuous,,1,,
2014,74.8,1,72,1,18,continuous,continuous,,1,,
2014,68.3,1,70,1,7,continuous,continuous,,1,,
2014,65.8,1,67,1,22,continuous,continuous,,1,,
2014,63.2,1,60.5,1,21,continuous,continuous,,1,,
2014,59.9,1,59,1,9,continuous,continuous,,1,,
2014,92.1,1,89,1,17,continuous,continuous,,1,,
2014,52.2,1,52.2,1,10,continuous,continuous,,1,,
2014,64.3,1,62.5,1,17,continuous,continuous,,1,,
2014,67.5,1,67,1,6,continuous,continuous,,1,,
2014,73.8,1,75,1,16,continuous,continuous,,1,,
2014,56,1,56,1,15,continuous,continuous,,1,,
2014,58.8,1,56.5,1,13,continuous,continuous,,1,,
2014,6.7,1,12,0,,continuous,continuous,,1,,
2014,71.3,1,71,1,20,continuous,continuous,,1,,
2014,,,9,0,,,continuous,,1,,
2014,,,6,0,,,continuous,,1,,
2014,65.1,1,62.5,1,12,continuous,continuous,,1,,
2014,62,1,60.5,1,12,continuous,continuous,,1,,
2014,66.8,1,73,1,17,continuous,continuous,,1,,
2014,61.5,1,61.5,1,12,continuous,continuous,,1,,
2014,60.3,1,60.3,0,,continuous,continuous,,1,,
2014,94,1,94,1,9,continuous,continuous,,1,,
2014,62.2,1,61.4,1,25,continuous,continuous,,1,,
2014,49,1,51.2,1,13,continuous,continuous,,1,,
2014,44,1,43,0,,continuous,continuous,,1,,
2014,71.8,1,69.6,1,19,continuous,continuous,,1,,
2014,10.1,1,10.1,0,,continuous,continuous,,1,,
2014,59.8,1,59.2,1,24,continuous,continuous,,1,,
2014,57.2,1,57.2,1,10,continuous,continuous,,1,,
2014,74,1,67.5,1,26,continuous,continuous,,1,,
2014,66.2,1,68,1,13,continuous,continuous,,1,,
2014,59.7,1,58,1,20,continuous,continuous,,1,,
2014,55.3,1,62,1,11,continuous,continuous,,1,,
2014,51.3,1,54,1,4,continuous,continuous,,1,,
2014,60.4,1,59,1,9,continuous,continuous,,1,,
2014,59.7,1,59,1,11,continuous,continuous,,1,,
2014,62.5,1,61,1,13,continuous,continuous,,1,,
2014,63,1,64,1,10,continuous,continuous,,1,,
2014,58.2,1,60,1,13,continuous,continuous,,1,,
2014,13,1,15,0,,continuous,continuous,,1,,
