year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2014,17.5,1,17.9,0,,continuos,continuos,,,,
2014,7.8,1,10.7,0,,continuos,continuos,,,,
2014,13.1,1,14,0,,continuos,continuos,,,,
2014,22.9,1,24.9,0,,continuos,continuos,,,,
2014,,,4.5,0,,continuos,continuos,,,,
2014,17.6,1,20.7,0,,continuos,continuos,,,,
2014,15.3,1,17.7,0,,continuos,continuos,,,,
2014,21.3,1,22,0,,continuos,continuos,,,,
2014,23.8,1,25.6,0,,continuos,continuos,,,,
2014,25.6,1,25.8,0,,continuos,continuos,,,,
2014,32.7,1,35.9,1,5,continuos,continuos,,,,
2014,15.5,1,15.5,0,,continuos,continuos,,,,
2014,15,1,15,0,,continuos,continuos,,,,
2014,12,1,12,0,,continuos,continuos,,,,
2014,15.3,1,15.3,0,,continuos,continuos,,,,
2014,,,5,0,,continuos,continuos,,,,
2014,41.7,1,43.5,1,13,continuos,continuos,,,,
2014,30.1,1,34.3,0,,continuos,continuos,,,,
2014,36.7,1,41.7,1,3,continuos,continuos,,,,
2014,,,5.2,0,,continuos,continuos,,,,
2014,29.3,1,34.5,0,,continuos,continuos,,,,
2014,12,1,16,0,,continuos,continuos,,,,
2014,24.5,1,24,0,,continuos,continuos,,,,
2014,28.7,1,29.5,0,,continuos,continuos,,,,
2014,43.1,1,44.1,1,2,continuos,continuos,,,,
2014,14,1,14,0,,continuos,continuos,,,,
2014,,,6,0,,continuos,continuos,,,,
2014,,,5,0,,continuos,continuos,,,,
2014,23.7,1,34.8,0,,continuos,continuos,,,,
2014,37.5,1,40.5,1,8,continuos,continuos,,,,
2014,23.2,1,33.1,0,,continuos,continuos,,,,
2014,41.2,1,47.1,0,,continuos,continuos,,,,
2014,21,1,27,0,,continuos,continuos,,,,
2014,12.8,1,18,0,,continuos,continuos,,,,
2014,17.3,1,17.3,0,,continuos,continuos,,,,
2014,11,1,10,0,,continuos,continuos,,,,
2014,38,1,38,0,,continuos,continuos,,,,
2014,33.8,1,33.8,0,,continuos,continuos,,,,
2014,11,1,10.1,0,,continuos,continuos,,,,
2014,44.7,1,49.1,1,15,continuos,continuos,,,,
2014,50.9,1,55,1,10,continuos,continuos,,,,
2014,12,1,9.9,0,,continuos,continuos,,,,
2014,38,1,45.6,0,,continuos,continuos,,,,
2014,25.1,1,29.2,0,,continuos,continuos,,,,
2014,36,1,36,1,10,continuos,continuos,,,,
2014,,,6,0,,continuos,continuos,,,,
2014,41.6,1,41.7,1,9,continuos,continuos,,,,
2014,30.7,1,40.7,1,1,continuos,continuos,,,,
2014,10.6,1,15.3,0,,continuos,continuos,,,,
2014,18.7,1,19.6,0,,continuos,continuos,,,,
2014,37.1,1,39.4,1,2,continuos,continuos,,,,
2014,18.7,1,21.5,0,,continuos,continuos,,,,
2014,18.6,1,20.4,0,,continuos,continuos,,,,
2014,42.6,1,45.9,1,19,continuos,continuos,,,,
2014,9.4,1,15.3,0,,continuos,continuos,,,,
2014,21.1,1,25.2,0,,continuos,continuos,,,,
2014,28.7,1,28.7,0,,continuos,continuos,,,,
2014,11.9,1,11.9,0,,continuos,continuos,,,,
2014,10.1,1,10.1,0,,continuos,continuos,,,,
2014,8,1,8,0,,continuos,continuos,,,,
2014,9.5,1,9.5,0,,continuos,continuos,,,,
2014,11,1,11,0,,continuos,continuos,,,,
2014,20,1,20,0,,continuos,continuos,,,,
2014,19,1,19,0,,continuos,continuos,,,,
2014,,,5,0,,continuos,continuos,,,,
2014,16,1,16,0,,continuos,continuos,,,,
2014,19,1,19,0,,continuos,continuos,,,,
2014,50.6,1,52.2,1,7,continuos,continuos,,,,
2014,48.1,1,47.7,0,,continuos,continuos,,,,
2014,30.5,1,30.5,0,,continuos,continuos,,,,
2014,43.4,1,43.4,1,5,continuos,continuos,,,,
2014,40.1,1,40.1,1,2,continuos,continuos,,,,
2014,25.6,1,25.6,0,,continuos,continuos,,,,
2014,14,1,14,0,,continuos,continuos,,,,
2014,44.2,1,46.8,0,,continuos,continuos,,,,
2014,27,1,29.7,0,,continuos,continuos,,,,
2014,6,0,,0,,continuos,dead,,,,
2014,37,1,40.8,0,,continuos,continuos,,,,
2014,12,1,10.1,0,,continuos,continuos,,,,
2014,46.1,1,50.6,1,7,continuos,continuos,,,,
2014,41.3,1,45.5,1,6,continuos,continuos,,,,
2014,14,0,,0,,continuos,dead,,,,
2014,13,0,,0,,continuos,dead,,,,
2014,8.7,1,7.7,0,,continuos,continuos,,,,
2014,39.7,1,41.7,1,4,continuos,continuos,,,,
2014,,,8.6,0,,,continuos,,,,
2014,,,5.5,0,,,continuos,,,,
2014,,,7.8,0,,,continuos,,,,
2014,,,7.7,0,,,continuos,,,,
2014,,,8.9,0,,,continuos,,,,
2014,,,7.9,0,,,continuos,,,,
2014,,,5.6,0,,,continuos,,,,
2014,30.8,1,35,0,,continuos,continuos,,,,
2014,17.5,1,17.5,0,,continuos,continuos,,,,
2014,5,1,8.7,0,,continuos,continuos,,,,
2014,32.7,1,38.3,0,,continuos,continuos,,,,
2014,16,1,16.2,0,,continuos,continuos,,,,
2014,8,1,8,0,,continuos,continuos,,,,
2014,7.2,1,11,0,,continuos,continuos,,,,
2014,6,1,8.7,0,,continuos,continuos,,,,
2014,31.2,1,35.3,0,,continuos,continuos,,,,
2014,20,1,24.3,0,,continuos,continuos,,,,
2014,29.5,1,32.5,1,3,continuos,continuos,,,,
2014,49.3,1,53,1,18,continuos,continuos,,,,
2014,17.3,1,21,0,,continuos,continuos,,,,
2014,39.5,1,43.2,1,9,continuos,continuos,,,,
2014,25.5,1,29.2,0,,continuos,continuos,,,,
2014,11.7,1,17.3,0,,continuos,continuos,,,,
2014,27.7,1,30,0,,continuos,continuos,,,,
2014,7,1,9,0,,continuos,continuos,,,,
2014,33.8,1,37.4,0,,continuos,continuos,,,,
2014,11.8,1,14.9,0,,continuos,continuos,,,,
2014,7,1,9,0,,continuos,continuos,,,,
2014,18.5,1,20.9,0,,continuos,continuos,,,,
2014,44.6,1,45.9,1,18,continuos,continuos,,,,
2014,5,1,9.1,0,,continuos,continuos,,,,
2014,16.1,1,22.4,0,,continuos,continuos,,,,
2014,9,1,9.1,0,,continuos,continuos,,,,
2014,12.1,1,16.3,0,,continuos,continuos,,,,
2014,7.3,1,7.3,0,,continuos,continuos,,,,
2014,38.2,1,42.3,1,1,continuos,continuos,,,,
2014,13.3,1,17.6,0,,continuos,continuos,,,,
2014,16.9,1,18,0,,continuos,continuos,,,,
2014,7.5,1,8.7,0,,continuos,continuos,,,,
2014,23.9,1,28,0,,continuos,continuos,,,,
2014,22.3,1,26.8,0,,continuos,continuos,,,,
2014,45.5,1,47.6,1,6,continuos,continuos,,,,
2014,16,1,16,0,,continuos,continuos,,,,
2014,29.4,1,33,0,,continuos,continuos,,,,
2014,40.5,1,41.2,1,6,continuos,continuos,,,,
2014,4,1,4,0,,continuos,continuos,,,,
2014,11.5,1,11,0,,continuos,continuos,,,,
2014,18.9,1,23.4,0,,continuos,continuos,,,,
2014,37.2,1,38.2,1,13,continuos,continuos,,,,
2014,9.9,1,11,0,,continuos,continuos,,,,
2014,39.5,1,39.5,1,4,continuos,continuos,,,,
2014,40.8,1,44.5,1,7,continuos,continuos,,,,
2014,45.9,1,49.5,1,15,continuos,continuos,,,,
2014,48.5,1,55,1,16,continuos,continuos,,,,
2014,17.7,1,22.5,0,,continuos,continuos,,,,
2014,21.1,1,22.1,0,,continuos,continuos,,,,
2014,11,1,10,0,,continuos,continuos,,,,
2014,39.1,1,43,1,4,continuos,continuos,,,,
2014,47.2,1,53.3,1,8,continuos,continuos,,,,
2014,23.3,0,,0,,continuos,dead,,,,
2014,43,1,48.5,1,4,continuos,continuos,,,,
2014,45,1,48.6,1,6,continuos,continuos,,,,
2014,30,1,32.7,0,,continuos,continuos,,,,
2014,41.7,1,43.5,1,9,continuos,continuos,,,,
2014,45.8,1,36.2,1,15,continuos,continuos,,,,
2014,35.4,1,36.9,1,4,continuos,continuos,,,,
2014,14.2,1,14.2,0,,continuos,continuos,,,,
2014,12.2,1,12.2,0,,continuos,continuos,,,,
2014,24.3,1,24.3,0,,continuos,continuos,,,,
2014,41,1,44.6,1,3,continuos,continuos,,,,
2014,30.7,1,31.9,1,3,continuos,continuos,,,,
2014,26.3,1,27,0,,continuos,continuos,,,,
2014,8,1,7.3,0,,continuos,continuos,,,,
2014,40.1,1,41.1,1,15,continuos,continuos,,,,
2014,6,1,6,0,,continuos,continuos,,,,
2014,34.2,1,38,0,,continuos,continuos,,,,
2014,17,1,22.5,0,,continuos,continuos,,,,
2014,14,1,17.3,0,,continuos,continuos,,,,
2014,30.8,1,34.6,0,,continuos,continuos,,,,
2014,43.2,1,47.3,0,,continuos,continuos,,,,
2014,40.5,1,41.6,1,3,continuos,continuos,,,,
2014,16,1,20.1,0,,continuos,continuos,,,,
2014,32.6,1,37.3,0,,continuos,continuos,,,,
2014,45.4,1,45.4,1,3,continuos,continuos,,,,
2014,38,1,39.5,1,2,continuos,continuos,,,,
2014,28,1,26.9,0,,continuos,continuos,,,,
2014,23,1,24.3,0,,continuos,continuos,,,,
2014,46.6,1,51,1,9,continuos,continuos,,,,
2014,34,1,39.5,0,,continuos,continuos,,,,
2014,37.3,1,44.7,1,7,continuos,continuos,,,,
2014,43.5,1,48.7,1,9,continuos,continuos,,,,
