year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2014,59.1,1,60,1,10,continuous,continuous,,1,,
2014,55.4,1,57,1,12,continuous,continuous,,1,,
2014,60.5,1,61,1,8,continuous,continuous,,1,,
2014,60.6,1,63,1,13,continuous,continuous,,1,,
2014,28,1,28,0,,continuous,continuous,,1,,
2014,25.4,1,30,0,,continuous,continuous,,1,,
2014,46.5,1,47.4,1,2,continuous,continuous,,1,,
2014,54.2,1,56.4,1,4,continuous,continuous,,1,,
2014,38.7,1,38,0,,continuous,continuous,,1,,
2014,72.3,1,72.3,1,12,continuous,continuous,,1,,
2014,55.8,1,55,1,14,continuous,continuous,,1,,
2014,42.3,1,44.4,1,2,continuous,continuous,,1,,
2014,54.5,1,55,1,7,continuous,continuous,,1,,
2014,54.6,1,53,1,2,continuous,continuous,,1,,
2014,37.8,1,38.6,0,,continuous,continuous,,1,,
2014,35.9,1,37.5,0,,continuous,continuous,,1,,
2014,38.7,1,40,0,,continuous,continuous,,1,,
2014,41.2,1,44,1,1,continuous,continuous,,1,,
2014,66,1,57,1,12,continuous,continuous,,1,,
2014,32.6,1,34.5,0,,continuous,continuous,,1,,
2014,63,1,64.5,1,15,continuous,continuous,,1,,
2014,21.2,1,23.4,0,,continuous,continuous,,1,,
2014,40,1,41.4,1,5,continuous,continuous,,1,,
2014,,,6.3,0,,,continuous,,1,,
2014,38.5,1,38.1,0,,continuous,continuous,,1,,
2014,21,1,24.4,0,,continuous,continuous,,1,,
2014,61.1,1,62.5,1,10,continuous,continuous,,1,,
2014,57.8,1,57.7,1,7,continuous,continuous,,1,,
2014,53.5,1,54.7,1,7,continuous,continuous,,1,,
2014,50,1,51,1,7,continuous,continuous,,1,,
2014,51,1,53,1,9,continuous,continuous,,1,,
2014,32.6,1,31.7,1,5,continuous,continuous,,1,,
2014,28.8,1,31.2,0,,continuous,continuous,,1,,
2014,21.6,1,22.5,0,,continuous,continuous,,1,,
2014,16.5,1,17.5,0,,continuous,continuous,,1,,
2014,14.6,1,14.9,0,,continuous,continuous,,1,,
2014,14.1,1,14.4,0,,continuous,continuous,,1,,
2014,17.8,1,16.5,0,,continuous,continuous,,1,,
2014,10,1,14,0,,continuous,continuous,,1,,
2014,56.7,1,56.7,1,5,continuous,continuous,,1,,
2014,17,1,19,0,,continuous,continuous,,1,,
2014,60.3,1,63.5,1,6,continuous,continuous,,1,,
2014,58.8,1,59.1,1,15,continuous,continuous,,1,,
2014,30.8,1,31.7,0,,continuous,continuous,,1,,
2014,38.7,1,40.1,0,,continuous,continuous,,1,,
2014,61.4,1,62.6,1,21,continuous,continuous,,1,,
2014,11,1,13,0,,continuous,continuous,,1,,
2014,,,6,0,,,continuous,,1,,
2014,47,1,47.4,1,6,continuous,continuous,,1,,
2014,38.3,1,41,0,,continuous,continuous,,1,,
2014,48.8,1,50,1,1,continuous,continuous,,1,,
2014,35.9,1,37.7,0,,continuous,continuous,,1,,
2014,52.5,1,54.3,1,10,continuous,continuous,,1,,
2014,43.8,1,42.5,1,9,continuous,continuous,,1,,
2014,27.1,1,28.6,0,,continuous,continuous,,1,,
2014,6.6,1,9.7,0,,continuous,continuous,,1,,
2014,,1,6.3,0,,,continuous,,1,,
2014,,1,6.3,0,,,continuous,,1,,
2014,,,6.2,0,,,continuous,,1,,
2014,17.8,1,17.8,0,,continuous,continuous,,1,,
2014,14.3,1,14.3,0,,continuous,continuous,,1,,
2014,,,6.3,0,,,continuous,,1,,
2014,,,6,0,,,continuous,,1,,
2014,,,6.3,0,,,continuous,,1,,
2014,10.4,1,12.4,0,,continuous,continuous,,1,,
2014,13,1,14.6,0,,continuous,continuous,,1,,
2014,54.6,1,54.6,1,23,continuous,continuous,,1,,
2014,28.5,1,29.1,0,,continuous,continuous,,1,,
2014,17.2,1,19,0,,continuous,continuous,,1,,
2014,34.1,1,36.3,0,,continuous,continuous,,1,,
2014,37.3,1,37.3,0,,continuous,continuous,,1,,
2014,28.1,1,29.4,0,,continuous,continuous,,1,,
2014,25.2,1,26.6,0,,continuous,continuous,,1,,
2014,12,1,12,0,,continuous,continuous,,1,,
2014,18.7,1,20,0,,continuous,continuous,,1,,
2014,21.9,1,24.7,0,,continuous,continuous,,1,,
2014,24.5,1,26.3,0,,continuous,continuous,,1,,
2014,17.2,1,18.8,0,,continuous,continuous,,1,,
2014,28.1,1,28.6,0,,continuous,continuous,,1,,
2014,57,1,59.2,1,15,continuous,continuous,,1,,
2014,51.3,1,53,1,9,continuous,continuous,,1,,
2014,54.4,1,51.5,1,12,continuous,continuous,,1,,
2014,51.2,1,49.1,1,9,continuous,continuous,,1,,
2014,44,1,43.5,1,4,continuous,continuous,,1,,
2014,35.2,1,38.1,0,,continuous,continuous,,1,,
2014,34.1,1,38.9,0,,continuous,continuous,,1,,
2014,38.8,1,40,1,3,continuous,continuous,,1,,
2014,38.9,1,38.6,0,,continuous,continuous,,1,,
2014,37.8,1,42.4,1,2,continuous,continuous,,1,,
2014,63.7,1,63.8,1,4,continuous,continuous,,1,,
2014,49.7,1,52.7,1,5,continuous,continuous,,1,,
2014,57.2,1,58.1,1,11,continuous,continuous,,1,,
2014,55.7,1,55.2,1,10,continuous,continuous,,1,,
2014,43.7,1,44.9,0,,continuous,continuous,,1,,
2014,,,6.6,0,,,continuous,,1,,
2014,50.6,1,48.3,1,6,continuous,continuous,,1,,
2014,39.8,1,41.7,0,,continuous,continuous,,1,,
2014,47.8,1,51.4,1,13,continuous,continuous,,1,,
2014,41.7,1,40.3,1,2,continuous,continuous,,1,,
2014,46.2,1,45.4,1,3,continuous,continuous,,1,,
2014,42.6,1,43.4,0,,continuous,continuous,,1,,
2014,50.7,1,51.3,1,2,continuous,continuous,,1,,
2014,41.9,1,44.3,1,4,continuous,continuous,,1,,
2014,30.8,1,30.7,0,,continuous,continuous,,1,,
2014,51.7,1,55.3,1,11,continuous,continuous,,1,,
2014,36,1,38.5,1,5,continuous,continuous,,1,,
2014,57.2,1,57.5,1,5,continuous,continuous,,1,,
2014,63.1,1,64,1,10,continuous,continuous,,1,,
2014,61.6,1,61.5,1,10,continuous,continuous,,1,,
2014,61.4,1,61.3,1,3,continuous,continuous,,1,,
2014,59.9,1,53.5,1,8,continuous,continuous,,1,,
2014,63,1,61.4,1,9,continuous,continuous,,1,,
2014,24,1,26,0,,continuous,continuous,,1,,
2014,24.2,1,25.3,0,,continuous,continuous,,1,,
2014,38.1,1,40,1,1,continuous,continuous,,1,,
2014,58.4,1,58.5,1,12,continuous,continuous,,1,,
2014,53,1,54,1,9,continuous,continuous,,1,,
2014,6.5,1,6.3,0,,continuous,continuous,,1,,
2014,55,1,54,1,12,continuous,continuous,,1,,
2014,48.5,1,48,1,8,continuous,continuous,,1,,
2014,52.5,1,55.5,1,12,continuous,continuous,,1,,
2014,45.9,1,50.2,1,10,continuous,continuous,,1,,
2014,53,1,53,1,9,continuous,continuous,,1,,
2014,42.5,1,42.5,1,4,continuous,continuous,,1,,
2014,51.9,1,51.9,1,6,continuous,continuous,,1,,
2014,51.2,1,50.4,1,6,continuous,continuous,,1,,
2014,45.9,1,47.5,1,4,continuous,continuous,,1,,
2014,52.3,1,49.8,1,6,continuous,continuous,,1,,
2014,51,1,51,1,6,continuous,continuous,,1,,
2014,62.8,1,67,1,13,continuous,continuous,,1,,
2014,65.6,1,67.8,1,16,continuous,continuous,,1,,
2014,23.2,1,18,1,1,continuous,continuous,,1,,
2014,16.5,1,7.3,0,,continuous,continuous,,1,,
2014,18.4,1,21,0,,continuous,continuous,,1,,
2014,9.3,1,8.4,0,,continuous,continuous,,1,,
2014,8.9,1,22.6,0,,continuous,continuous,,1,,
2014,5.3,1,10.7,0,,continuous,continuous,,1,,
2014,57.5,1,59.4,1,13,continuous,continuous,,1,,
2014,62.5,1,62.2,1,11,continuous,continuous,,1,,
2014,43,1,44.6,0,,continuous,continuous,,1,,
2014,36.9,1,37.6,0,,continuous,continuous,,1,,
2014,10.2,1,9.7,0,,continuous,continuous,,1,,
2014,11.2,1,10.1,0,,continuous,continuous,,1,,
2014,10.8,1,11.2,0,,continuous,continuous,,1,,
2014,10.9,1,10.7,0,,continuous,continuous,,1,,
2014,6.3,1,11.5,0,,continuous,continuous,,1,,
2014,10.5,1,11,0,,continuous,continuous,,1,,
2014,11.3,1,10.6,0,,continuous,continuous,,1,,
2014,11.1,1,7,0,,continuous,continuous,,1,,
2014,10.4,1,12.3,0,,continuous,continuous,,1,,
2014,25.7,1,27.5,0,,continuous,continuous,,1,,
2014,43.7,1,46.2,1,7,continuous,continuous,,1,,
2014,47.7,1,48,1,11,continuous,continuous,,1,,
2014,60,1,60.6,1,18,continuous,continuous,,1,,
2014,57.8,1,58,1,10,continuous,continuous,,1,,
2014,43.4,1,43.6,1,8,continuous,continuous,,1,,
2014,33.4,1,37.2,0,,continuous,continuous,,1,,
2014,31.2,1,33.6,0,,continuous,continuous,,1,,
2014,39.1,1,41.3,0,,continuous,continuous,,1,,
2014,35.2,1,35.4,0,,continuous,continuous,,1,,
2014,37.8,1,38.7,0,,continuous,continuous,,1,,
2014,44.2,1,44.2,1,4,continuous,continuous,,1,,
2014,43.4,1,43.4,0,,continuous,continuous,,1,,
2014,34.4,1,36.4,0,,continuous,continuous,,1,,
2014,44.8,1,47,1,3,continuous,continuous,,1,,
2014,33,1,36,0,,continuous,continuous,,1,,
2014,24.6,1,27.7,0,,continuous,continuous,,1,,
2014,42.3,1,42.4,1,1,continuous,continuous,,1,,
2014,3.7,1,5.8,0,,continuous,continuous,,1,,
2014,2.6,1,4.2,0,,continuous,continuous,,1,,
2014,24.7,1,26.5,0,,continuous,continuous,,1,,
2014,49.2,1,50.7,,,continuous,continuous,,1,,
2014,51.8,1,56.8,1,5,continuous,continuous,,1,,
2014,42.7,1,58.3,1,4,continuous,continuous,,1,,
2014,33.2,1,35,1,2,continuous,continuous,,1,,
2014,51.9,1,55,1,14,continuous,continuous,,1,,
2014,49.7,1,52,1,3,continuous,continuous,,1,,
2014,43.8,1,44.5,1,9,continuous,continuous,,1,,
2014,22.1,1,23.8,1,1,continuous,continuous,,1,,
2014,25.8,1,26.5,1,4,continuous,continuous,,1,,
2014,44.7,1,44.2,1,9,continuous,continuous,,1,,
2014,24.7,1,27.4,0,,continuous,continuous,,1,,
2014,31.3,1,27.2,1,2,continuous,continuous,,1,,
2014,15.6,1,17.4,0,,continuous,continuous,,1,,
2014,25.9,1,26.5,0,,continuous,continuous,,1,,
2014,41.9,1,42.2,1,7,continuous,continuous,,1,,
2014,42.3,1,44,1,4,continuous,continuous,,1,,
2014,34.1,1,37.2,0,,continuous,continuous,,1,,
2014,33.2,1,34,0,,continuous,continuous,,1,,
2014,27.8,1,34.5,0,,continuous,continuous,,1,,
2014,,,5,0,,,continuous,,1,,
2014,,,4.1,0,,,continuous,,1,,
2014,16,1,17.6,0,,continuous,continuous,,1,,
2014,35.4,1,36,1,4,continuous,continuous,,1,,
2014,39,1,39.4,1,5,continuous,continuous,,1,,
2014,,,5.3,0,,,continuous,,1,,
2014,40.1,1,41.2,1,7,continuous,continuous,,1,,
2014,29.8,1,31.8,0,,continuous,continuous,,1,,
2014,59.3,1,61.7,1,6,continuous,continuous,,1,,
2014,18.6,1,22.2,0,,continuous,continuous,,1,,
2014,24,1,24.4,0,,continuous,continuous,,1,,
2014,76.7,1,77.7,1,15,continuous,continuous,,1,,
2014,67,1,67.8,1,10,continuous,continuous,,1,,
2014,67.4,1,67.7,1,12,continuous,continuous,,1,,
2014,8.5,1,12,0,,continuous,continuous,,1,,
2014,54.4,1,54,1,2,continuous,continuous,,1,,
2014,25.7,1,26.8,0,,continuous,continuous,,1,,
2014,21.2,1,22.3,0,,continuous,continuous,,1,,
2014,59.4,1,61.2,1,10,continuous,continuous,,1,,
2014,39.5,1,41.2,1,4,continuous,continuous,,1,,
2014,64.6,1,65.4,1,11,continuous,continuous,,1,,
2014,,,5,0,,,continuous,,1,,
2014,43,1,44.5,1,4,continuous,continuous,,1,,
2014,76,1,77.3,1,22,continuous,continuous,,1,,
2014,57.4,1,65.7,1,7,continuous,continuous,,1,,
2014,67,,63.5,1,8,continuous,continuous,,1,,
2014,59.5,1,61.4,1,16,continuous,continuous,,1,,
2014,72,1,74,1,22,continuous,continuous,,1,,
2014,47,1,49.5,0,,continuous,continuous,,1,,
2014,30.6,1,35.6,1,10,continuous,continuous,,1,,
2014,43,1,57.3,1,6,continuous,continuous,,1,,
2014,37.4,1,55.4,1,1,continuous,continuous,,1,,
2014,39.7,1,50.1,1,5,continuous,continuous,,1,,
2014,34.9,1,63.7,1,2,continuous,continuous,,1,,
2014,19.3,1,50.1,0,,continuous,continuous,,1,,
2014,47,1,38.2,1,4,continuous,continuous,,1,,
2014,44.7,1,48.5,1,7,continuous,continuous,,1,,
2014,63.3,1,68.3,1,9,continuous,continuous,,1,,
2014,36.1,1,36.1,1,1,continuous,continuous,,1,,
2014,23.6,1,23.6,1,1,continuous,continuous,,1,,
2014,41.8,1,44.3,1,3,continuous,continuous,,1,,
2014,42.1,1,13.5,0,,continuous,continuous,,1,,
2014,27.8,1,11.5,0,,continuous,continuous,,1,,
2014,12.7,1,43,0,,continuous,continuous,,1,,
2014,27.7,1,27,0,,continuous,continuous,,1,,
2014,23.5,1,13,0,,continuous,continuous,,1,,
2014,42.4,1,27.5,0,,continuous,continuous,,1,,
2014,33.6,1,25.2,0,,continuous,continuous,,1,,
2014,11.4,1,34.5,0,,continuous,continuous,,1,,
2014,65.5,1,69,1,20,continuous,continuous,,1,,
2014,53,1,53,1,7,continuous,continuous,,1,,
2014,59.8,1,62.7,1,18,continuous,continuous,,1,,
2014,,,6.3,0,,,continuous,,1,,
2014,10.2,1,12,0,,continuous,continuous,,1,,
2014,65.1,1,65.4,1,18,continuous,continuous,,1,,
2014,37,1,39.7,0,,continuous,continuous,,1,,
2014,59.5,1,59.9,1,13,continuous,continuous,,1,,
2014,42,1,44,0,,continuous,continuous,,1,,
2014,78.7,1,79.9,1,17,continuous,continuous,,1,,
2014,43,1,73.6,1,21,continuous,continuous,,1,,
2014,67.7,1,70,1,14,continuous,continuous,,1,,
2014,71,1,70.9,1,21,continuous,continuous,,1,,
2014,23.6,1,25.5,0,,continuous,continuous,,1,,
2014,22.7,1,22,0,,continuous,continuous,,1,,
2014,22.6,1,22.3,0,,continuous,continuous,,1,,
2014,21.5,1,23.4,0,,continuous,continuous,,1,,
2014,19.2,1,21,0,,continuous,continuous,,1,,
2014,65.8,1,67.4,1,16,continuous,continuous,,1,,
2014,66,1,67.4,1,12,continuous,continuous,,1,,
2014,17.4,1,18.2,0,,continuous,continuous,,1,,
2014,53,1,55.4,1,12,continuous,continuous,,1,,
2014,69.1,1,64,1,24,continuous,continuous,,1,,
2014,44.8,1,43,1,4,continuous,continuous,,1,,
2014,77.1,1,78.2,1,30,continuous,continuous,,1,,
2014,46.7,1,50.2,0,,continuous,continuous,,1,,
2014,60,1,61.6,1,16,continuous,continuous,,1,,
2014,52.3,1,53.3,1,4,continuous,continuous,,1,,
2014,55.2,1,56,1,9,continuous,continuous,,1,,
2014,43.4,1,43.4,0,,continuous,continuous,,1,,
2014,57.8,1,57,1,14,continuous,continuous,,1,,
2014,61.6,1,58.9,1,12,continuous,continuous,,1,,
2014,60.4,1,58.6,1,12,continuous,continuous,,1,,
2014,39.5,1,40.5,0,,continuous,continuous,,1,,
2014,36.9,1,39.6,0,,continuous,continuous,,1,,
2014,18.3,1,25.3,0,,continuous,continuous,,1,,
2014,47.1,1,48,1,9,continuous,continuous,,1,,
2014,4,1,6.2,0,,continuous,continuous,,1,,
2014,5,1,7,0,,continuous,continuous,,1,,
2014,,,3,0,,,continuous,,1,,
2014,68.6,1,69.6,1,14,continuous,continuous,,1,,
2014,26.2,1,26.2,0,,continuous,continuous,,1,,
2014,53,1,52.7,1,3,continuous,continuous,,1,,
2014,20,1,33.5,0,,continuous,continuous,,1,,
2014,55,1,56,0,,continuous,continuous,,1,,
2014,25.2,1,32.3,0,,continuous,continuous,,1,,
2014,80.7,1,80.5,1,17,continuous,continuous,,1,,
2014,61,1,58,1,15,continuous,continuous,,1,,
2014,8.2,1,11.6,0,,continuous,continuous,,1,,
2014,49.2,1,49.2,1,11,continuous,continuous,,1,,
2014,23.9,1,26.4,0,,continuous,continuous,,1,,
2014,7.9,1,11.2,0,,continuous,continuous,,1,,
2014,32.5,1,37.2,0,,continuous,continuous,,1,,
2014,28.5,1,31,0,,continuous,continuous,,1,,
2014,7.5,1,10,0,,continuous,continuous,,1,,
2014,48.7,1,50.2,1,2,continuous,continuous,,1,,
2014,54.7,1,57.6,1,11,continuous,continuous,,1,,
2014,43.8,1,47.4,1,7,continuous,continuous,,1,,
2014,32.9,1,38,0,,continuous,continuous,,1,,
2014,56.8,1,56.8,1,9,continuous,continuous,,1,,
2014,63.3,1,64.2,1,19,continuous,continuous,,1,,
2014,14.6,1,16.8,0,,continuous,continuous,,1,,
2014,56,1,55,1,14,continuous,continuous,,1,,
2014,62.3,1,61,1,13,continuous,continuous,,1,,
2014,48.5,1,51.5,1,3,continuous,continuous,,1,,
2014,48.4,1,47,1,6,continuous,continuous,,1,,
2014,45.2,1,48.1,1,6,continuous,continuous,,1,,
2014,59.2,1,58,1,12,continuous,continuous,,1,,
2014,45.7,1,47.4,1,4,continuous,continuous,,1,,
2014,37.1,1,40.5,0,,continuous,continuous,,1,,
2014,45.7,1,51.4,1,9,continuous,continuous,,1,,
2014,73.1,1,74.1,1,23,continuous,continuous,,1,,
