year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2015,44,1,44,1,5,continuous,continuous,,1,0,
2015,31,1,31,0,,continuous,continuous,,1,0,
2015,53.5,1,38.1,0,,continuous,continuous,,1,0,
2015,27,1,43.5,0,,continuous,continuous,,1,0,
2015,46.5,1,53.5,0,,continuous,continuous,,1,0,
2015,76,1,76,0,,continuous,continuous,,1,0,
2015,71.5,1,75.3,0,,continuous,continuous,,1,0,
2015,66.4,1,66.4,0,,continuous,continuous,,1,0,
2015,51.5,1,54.1,0,,continuous,continuous,,1,0,
2015,7,1,7,0,,continuous,continuous,,1,0,
2015,,,5,0,,,continuous,clonal,1,1,1
2015,24,1,24.6,0,,continuous,continuous,,1,0,
2015,56.3,1,59.1,0,,continuous,continuous,,1,0,
2015,47,1,48,0,,continuous,continuous,,1,0,
2015,39,1,39,0,,continuous,continuous,,1,0,
2015,97.8,1,97.8,0,,continuous,continuous,,1,0,
2015,36,1,39.6,0,,continuous,continuous,,1,0,
2015,69.3,1,71.5,0,,continuous,continuous,,1,0,
2015,87,1,87,0,,continuous,continuous,,1,0,
2015,59,1,61.8,0,,continuous,continuous,,1,0,
2015,72.5,1,74,0,,continuous,continuous,,1,0,
2015,76.8,1,77.5,0,,continuous,continuous,,1,0,
2015,64,1,67,0,,continuous,continuous,,1,0,
2015,82.7,1,91.3,1,2,continuous,continuous,,1,0,
2015,53.5,1,52,0,,continuous,continuous,,1,0,
2015,79.5,1,75,0,,continuous,continuous,,1,0,
2015,32,1,32.6,1,1,continuous,continuous,,1,0,
2015,54.9,1,56,0,,continuous,continuous,,1,0,
2015,82.5,1,83.2,1,14,continuous,continuous,,1,0,
2015,87,1,86.5,1,2,continuous,continuous,,1,0,
2015,27.6,1,29.5,0,,continuous,continuous,,1,0,
2015,68.2,1,68.6,0,,continuous,continuous,,1,0,
2015,6,1,12,0,,continuous,continuous,,1,0,
2015,11.3,1,27,0,,continuous,continuous,,1,0,
2015,83.5,1,84.2,0,,continuous,continuous,,1,0,
2015,47.7,1,51.2,0,,continuous,continuous,,1,0,
2015,51.3,1,54,0,,continuous,continuous,,1,0,
2015,51,1,60.8,0,,continuous,continuous,,1,0,
2015,49.8,1,52.2,0,,continuous,continuous,,1,0,
2015,49.7,1,52.5,0,,continuous,continuous,,1,0,
2015,45,1,55.5,0,,continuous,continuous,,1,0,
2015,78.2,1,77,0,,continuous,continuous,,1,0,
2015,88.1,1,88.1,0,,continuous,continuous,,1,0,
2015,,,5,0,,,continuous,clonal,1,1,1
2015,,,5,0,,,continuous,clonal,1,1,1
2015,,,5,0,,,continuous,clonal,1,1,1
2015,31,1,35.7,0,,continuous,continuous,,1,0,
2015,79.7,1,79.7,0,,continuous,continuous,,1,0,
2015,59,1,60,0,,continuous,continuous,,1,0,
2015,76,1,76,1,25,continuous,continuous,,1,0,
2015,79.3,1,79.3,0,,continuous,continuous,,1,0,
2015,76,1,76,1,50,continuous,continuous,,1,0,
2015,9,1,9,0,,continuous,continuous,,1,0,
2015,64,1,64.2,0,,continuous,continuous,,1,0,
2015,82,1,87.5,1,10,continuous,continuous,,1,0,
2015,43,1,42.5,0,,continuous,continuous,,1,0,
2015,54.5,1,55,0,,continuous,continuous,,1,0,
2015,88,0,,0,,continuous,dead,,1,0,
2015,23,0,,0,,continuous,dead,,1,0,
2015,64.9,1,66.5,0,,continuous,continuous,,1,0,
2015,35.5,1,38,0,,continuous,continuous,,1,0,
2015,51,1,55.3,1,2,continuous,continuous,,1,0,
2015,10,1,9,0,,continuous,continuous,,1,0,
2015,80,1,80,0,,continuous,continuous,,1,0,
2015,8,1,8,0,,continuous,continuous,,1,0,
2015,6,1,6,0,,continuous,continuous,,1,0,
2015,75.5,1,75.5,0,,continuous,continuous,,1,0,
2015,26,1,26,0,,continuous,continuous,,1,0,
2015,30,1,30,0,,continuous,continuous,,1,0,
2015,55,1,53.5,0,,continuous,continuous,,1,0,
2015,60,1,60,0,,continuous,continuous,,1,0,
2015,43,1,40,0,,continuous,continuous,,1,0,
