year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2014,53.5,1,53.5,1,14,continuous,continuous,,1,0,
2014,27,1,27,0,,continuous,continuous,,1,0,
2014,46.5,1,46.5,1,2,continuous,continuous,,1,0,
2014,76,1,76,1,24,continuous,continuous,,1,0,
2014,71.5,1,71.5,1,21,continuous,continuous,,1,0,
2014,66.4,1,66.4,1,3,continuous,continuous,,1,0,
2014,51.5,1,51.5,1,2,continuous,continuous,,1,0,
2014,7,1,7,0,,continuous,continuous,,1,0,
2014,24,1,24,0,,continuous,continuous,,1,0,
2014,56.3,1,56.3,1,19,continuous,continuous,,1,0,
2014,47,1,47,1,7,continuous,continuous,,1,0,
2014,39,1,39,1,32,continuous,continuous,,1,0,
2014,97.8,1,97.8,1,27,continuous,continuous,,1,0,
2014,36,1,36,1,3,continuous,continuous,,1,0,
2014,69.3,1,69.3,1,19,continuous,continuous,,1,0,
2014,87,1,87,0,,continuous,continuous,,1,0,
2014,59,1,59,1,11,continuous,continuous,,1,0,
2014,72.5,1,72.5,1,26,continuous,continuous,,1,0,
2014,76.8,1,76.8,1,8,continuous,continuous,,1,0,
2014,64,1,64,1,24,continuous,continuous,,1,0,
2014,82.7,1,82.7,1,46,continuous,continuous,,1,0,
2014,53.5,1,53.5,1,17,continuous,continuous,,1,0,
2014,79.5,1,79.5,1,2,continuous,continuous,,1,0,
2014,32,1,32,1,1,continuous,continuous,,1,0,
2014,54.9,1,54.9,1,10,continuous,continuous,,1,0,
2014,82.5,1,82.5,1,28,continuous,continuous,,1,0,
2014,87,1,87,1,28,continuous,continuous,,1,0,
2014,27.6,1,27.6,0,,continuous,continuous,,1,0,
2014,68.2,1,68.2,1,35,continuous,continuous,,1,0,
2014,6,1,6,0,,continuous,continuous,,1,0,
2014,11.3,1,11.3,0,,continuous,continuous,,1,0,
2014,83.5,1,83.5,1,7,continuous,continuous,,1,0,
2014,47.7,1,47.7,1,12,continuous,continuous,,1,0,
2014,51.3,1,51.3,1,20,continuous,continuous,,1,0,
2014,51,1,51,1,20,continuous,continuous,,1,0,
2014,49.8,1,49.8,1,9,continuous,continuous,,1,0,
2014,49.7,1,49.7,1,1,continuous,continuous,,1,0,
2014,45,1,45,1,2,continuous,continuous,,1,0,
2014,78.2,1,78.2,0,,continuous,continuous,,1,0,
2014,88.1,1,88.1,0,,continuous,continuous,,1,0,
2014,31,1,31,1,5,continuous,continuous,,1,0,
2014,79.7,1,79.7,0,,continuous,continuous,,1,0,
2014,59,1,59,1,30,continuous,continuous,,1,0,
2014,76,1,76,1,25,continuous,continuous,,1,0,
2014,79.3,1,79.3,0,,continuous,continuous,,1,0,
2014,76,1,76,1,50,continuous,continuous,,1,0,
2014,9,1,9,0,,continuous,continuous,,1,0,
2014,64,0,,0,,continuous,dead,,1,0,
2014,82,1,82,1,27,continuous,continuous,,1,0,
2014,43,1,43,0,,continuous,continuous,,1,0,
2014,54.5,1,54.5,1,6,continuous,continuous,,1,0,
2014,88,1,88,1,25,continuous,continuous,,1,0,
2014,23,1,23,0,,continuous,continuous,,1,0,
2014,64.9,1,64.9,1,11,continuous,continuous,,1,0,
2014,35.5,1,35.5,0,,continuous,continuous,,1,0,
2014,51,1,51,1,8,continuous,continuous,,1,0,
2014,10,1,10,0,,continuous,continuous,,1,0,
2014,,,8,0,,,continuous,clonal,1,1,1
2014,,,6,0,,,continuous,clonal,1,1,1
2014,55,1,55,1,15,continuous,continuous,,1,0,
2014,60,1,60,1,30,continuous,continuous,,1,0,
2014,43,1,43,1,24,continuous,continuous,,1,0,
2014,24,1,24,0,,continuous,continuous,,1,0,
