year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2015,76,1,79.2,1,31,continuous,continuous,,1,,
2015,80,1,86.4,1,45,continuous,continuous,,1,,
2015,74,1,76.7,1,15,continuous,continuous,,1,,
2015,73.8,1,73.2,1,33,continuous,continuous,,1,,
2015,86.8,1,85.8,1,35,continuous,continuous,,1,,
2015,55.1,1,58,1,8,continuous,continuous,,1,,
2015,65.4,1,64.5,1,20,continuous,continuous,,1,,
2015,54.5,1,52.5,1,14,continuous,continuous,,1,,
2015,67,1,66.4,1,16,continuous,continuous,,1,,
2015,49,1,48.2,1,3,continuous,continuous,,1,,
2015,54,1,59.2,1,11,continuous,continuous,,1,,
2015,47,1,46.6,0,,continuous,continuous,,1,,
2015,47,1,44.5,0,,continuous,continuous,,1,,
2015,47,1,45.5,1,3,continuous,continuous,,1,,
2015,44,1,42.8,0,,continuous,continuous,,1,,
2015,69,1,68.2,1,27,continuous,continuous,,1,,
2015,58,1,56.7,1,7,continuous,continuous,,1,,
2015,53,1,52.7,1,11,continuous,continuous,,1,,
2015,73.5,1,73.8,1,12,continuous,continuous,,1,,
2015,73,1,76.9,1,13,continuous,continuous,,1,,
2015,80,1,79,1,21,continuous,continuous,,1,,
2015,81,1,80.3,1,19,continuous,continuous,,1,,
2015,74,1,76,1,22,continuous,continuous,,1,,
2015,66,1,66.6,1,17,continuous,continuous,,1,,
2015,51,1,51.2,1,10,continuous,continuous,,1,,
2015,55,1,53.7,1,11,continuous,continuous,,1,,
2015,54,1,54.3,1,12,continuous,continuous,,1,,
2015,70.5,1,69.3,1,24,continuous,continuous,,1,,
2015,85,1,86.8,1,21,continuous,continuous,,1,,
2015,48.5,1,49.5,1,10,continuous,continuous,,1,,
2015,60.5,1,63,1,15,continuous,continuous,,1,,
2015,67.1,1,66.6,1,14,continuous,continuous,,1,,
2015,52,1,53,1,19,continuous,continuous,,1,,
2015,61,1,57,1,14,continuous,continuous,,1,,
2015,56.5,1,54.7,1,14,continuous,continuous,,1,,
2015,61,1,54.5,1,15,continuous,continuous,,1,,
2015,41,1,41.3,1,10,continuous,continuous,,1,,
2015,47,1,48.1,1,14,continuous,continuous,,1,,
2015,49.5,1,48.3,1,21,continuous,continuous,,1,,
2015,50,1,50,1,16,continuous,continuous,,1,,
2015,50.5,1,50.1,1,19,continuous,continuous,,1,,
2015,48.5,1,48.7,1,21,continuous,continuous,,1,,
2015,47,1,31.6,1,12,continuous,continuous,,1,,
2015,8.7,1,14.8,0,,continuous,continuous,,1,,
2015,65.4,1,63.5,1,19,continuous,continuous,,1,,
2015,35.3,1,35.5,0,,continuous,continuous,,1,,
2015,61,1,60.2,1,22,continuous,continuous,,1,,
2015,27,1,27.8,0,,continuous,continuous,,1,,
2015,63,1,63,1,29,continuous,continuous,,1,,
2015,60,1,52.3,1,16,continuous,continuous,,1,,
2015,53,1,54.9,1,14,continuous,continuous,,1,,
2015,56,1,56.2,1,23,continuous,continuous,,1,,
2015,49,1,56.3,1,11,continuous,continuous,,1,,
2015,56.5,1,43.6,1,14,continuous,continuous,,1,,
2015,55,1,51,0,,continuous,continuous,,1,,
2015,57,1,47.3,1,29,continuous,continuous,,1,,
2015,47,1,55.5,1,7,continuous,continuous,,1,,
2015,54,1,52.1,1,13,continuous,continuous,,1,,
2015,53,1,50.7,1,13,continuous,continuous,,1,,
2015,55,1,54.5,1,21,continuous,continuous,,1,,
2015,59,1,56.7,1,2,continuous,continuous,,1,,
2015,52.3,1,52.3,1,11,continuous,continuous,,1,,
2015,55.5,1,55.5,1,6,continuous,continuous,,1,,
2015,53,1,53,1,1,continuous,continuous,,1,,
2015,47.7,1,47.7,0,,continuous,continuous,,1,,
2015,45.8,1,45.8,0,,continuous,continuous,,1,,
2015,37.8,1,37.8,1,1,continuous,continuous,,1,,
2015,47.6,1,47.6,1,1,continuous,continuous,,1,,
2015,47.4,1,47.4,1,7,continuous,continuous,,1,,
2015,85.6,1,,1,16,continuous,dead,,1,,
2015,83,1,83.1,1,2,continuous,continuous,,1,,
2015,66,1,66.3,1,11,continuous,continuous,,1,,
2015,59.8,1,60.1,1,5,continuous,continuous,,1,,
2015,61,1,61.3,1,6,continuous,continuous,,1,,
2015,42.7,1,44.3,0,,continuous,continuous,,1,,
2015,56.6,1,58.3,1,8,continuous,continuous,,1,,
2015,61.3,1,59.8,1,15,continuous,continuous,,1,,
2015,44,1,42.3,0,,continuous,continuous,,1,,
