year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2015,24.8,1,31,0,,continuous,continuous,,1,0,
2015,70,1,75.1,1,40,continuous,continuous,,1,0,
2015,75.5,1,75.5,1,62,continuous,continuous,,1,0,
2015,64.2,1,64.3,1,10,continuous,continuous,,1,0,
2015,66.9,1,66.9,1,27,continuous,continuous,,1,0,
2015,58,1,58,1,24,continuous,continuous,,1,0,
2015,81.7,1,80.6,1,32,continuous,continuous,,1,0,
2015,60.1,1,60.6,1,23,continuous,continuous,,1,0,
2015,74.5,1,76.7,1,28,continuous,continuous,,1,0,
2015,25.5,1,26.7,0,,continuous,continuous,,1,0,
2015,33.9,1,31,0,,continuous,continuous,,1,0,
2015,67.2,1,67.7,1,12,continuous,continuous,,1,0,
2015,10.4,1,10.4,0,,continuous,continuous,,1,0,
2015,34,1,34,0,,continuous,continuous,,1,0,
2015,67,1,54,1,7,continuous,continuous,,1,0,
2015,78,1,82.2,1,21,continuous,continuous,,1,0,
2015,63,1,63,1,16,continuous,continuous,,1,0,
2015,17,1,13.4,0,,continuous,continuous,,1,0,
2015,41,1,40.8,0,,continuous,continuous,,1,0,
2015,80,1,96.9,1,32,continuous,continuous,,1,0,
2015,5,0,,0,,continuous,dead,,1,0,
2015,26.7,1,27.6,0,,continuous,continuous,,1,0,
2015,12.9,1,12.9,0,,continuous,continuous,,1,0,
2015,,,8.7,0,,,continuous,clonal,1,1,1
2015,11,1,10,0,,continuous,continuous,,1,0,
2015,9,1,18.8,0,,continuous,continuous,,1,0,
2015,71.9,1,70.5,1,24,continuous,continuous,,1,0,
2015,26,1,28,0,,continuous,continuous,,1,0,
2015,72,1,72,1,41,continuous,continuous,,1,0,
2015,38,1,39.1,0,,continuous,continuous,,1,0,
2015,25.3,1,25.3,0,,continuous,continuous,,1,0,
2015,41,1,41,1,7,continuous,continuous,,1,0,
2015,64.2,1,65.6,1,17,continuous,continuous,,1,0,
2015,47.2,1,47.7,1,14,continuous,continuous,,1,0,
2015,71.9,1,71.9,1,38,continuous,continuous,,1,0,
2015,34.7,1,34.7,0,,continuous,continuous,,1,0,
2015,24.5,1,24.5,0,,continuous,continuous,,1,0,
2015,49.9,1,50.2,1,2,continuous,continuous,,1,0,
2015,69.4,1,65.8,1,31,continuous,continuous,,1,0,
2015,57.7,1,56.7,1,7,continuous,continuous,,1,0,
2015,35.9,1,37.8,0,,continuous,continuous,,1,0,
2015,48.7,1,49.5,1,14,continuous,continuous,,1,0,
2015,24.8,1,31,0,,continuous,continuous,,1,0,
2015,10.4,1,10.4,0,,continuous,continuous,,1,0,
2015,36,1,36,0,,continuous,continuous,,1,0,
2015,33,1,31,0,,continuous,continuous,,1,0,
2015,66.4,1,66.6,1,15,continuous,continuous,,1,0,
2015,35,1,48.6,0,,continuous,continuous,,1,0,
2015,19,1,21,0,,continuous,continuous,,1,0,
2015,38,1,41,0,,continuous,continuous,,1,0,
2015,86.8,1,86.2,1,79,continuous,continuous,,1,0,
2015,15,1,20.2,0,,continuous,continuous,,1,0,
2015,42.5,1,45.8,1,6,continuous,continuous,,1,0,
2015,,,7.8,0,,,continuous,clonal,1,1,1
2015,42.4,1,44.2,0,,continuous,continuous,,1,0,
2015,78.4,1,78.7,1,37,continuous,continuous,,1,0,
2015,39.5,1,34.5,0,,continuous,continuous,,1,0,
2015,47,1,56.7,1,25,continuous,continuous,,1,0,
2015,69.7,1,70.5,1,22,continuous,continuous,,1,0,
2015,65,1,65,1,2,continuous,continuous,,1,0,
2015,39.1,1,37.8,1,2,continuous,continuous,,1,0,
2015,45.1,1,45.2,1,9,continuous,continuous,,1,0,
2015,61.3,1,63,1,37,continuous,continuous,,1,0,
2015,46.4,1,46.5,0,18,continuous,continuous,,1,0,
2015,29,1,32.8,0,,continuous,continuous,,1,0,
2015,20.2,1,25,0,,continuous,continuous,,1,0,
2015,41.9,1,39.7,0,,continuous,continuous,,1,0,
2015,10.1,1,11.1,0,,continuous,continuous,,1,0,
2015,87.1,1,92.3,1,56,continuous,continuous,,1,0,
2015,21.2,1,27.6,0,,continuous,continuous,,1,0,
2015,64.2,1,68,1,22,continuous,continuous,,1,0,
2015,64,1,66,1,19,continuous,continuous,,1,0,
2015,25.8,1,25.5,0,,continuous,continuous,,1,0,
2015,51,1,53.5,1,19,continuous,continuous,,1,0,
2015,56.7,1,65,0,,continuous,continuous,,1,0,
2015,76.7,1,79,1,46,continuous,continuous,,1,0,
2015,82,1,83.8,1,23,continuous,continuous,,1,0,
2015,15,1,16,0,,continuous,continuous,,1,0,
2015,23.9,1,31,0,,continuous,continuous,,1,0,
2015,54.4,1,54.4,1,7,continuous,continuous,,1,0,
2015,21.9,1,23.7,0,,continuous,continuous,,1,0,
2015,24.8,1,19,0,,continuous,continuous,,1,0,
2015,47,1,47,1,30,continuous,continuous,,1,0,
2015,47.8,1,50,1,10,continuous,continuous,,1,0,
2015,38.7,1,39,1,14,continuous,continuous,,1,0,
2015,9.5,1,10.5,0,,continuous,continuous,,1,0,
2015,24.8,1,21,0,,continuous,continuous,,1,0,
2015,52.5,1,53.5,1,17,continuous,continuous,,1,0,
2015,62,1,80.3,1,18,continuous,continuous,,1,0,
2015,74,1,75.1,1,56,continuous,continuous,,1,0,
2015,56.7,1,44.5,1,7,continuous,continuous,,1,0,
2015,81.1,1,77.7,1,36,continuous,continuous,,1,0,
2015,55.1,1,57.5,1,18,continuous,continuous,,1,0,
2015,69.3,1,69.2,1,38,continuous,continuous,,1,0,
2015,52.3,1,53.3,1,20,continuous,continuous,,1,0,
2015,48.2,1,48.5,1,16,continuous,continuous,,1,0,
2015,77.8,1,76.9,1,50,continuous,continuous,,1,0,
2015,57.6,1,79.8,1,10,continuous,continuous,,1,0,
2015,33.9,1,31.8,0,,continuous,continuous,,1,0,
2015,85,1,85,1,90,continuous,continuous,,1,0,
2015,39.5,1,39.6,1,6,continuous,continuous,,1,0,
2015,23.3,1,22.3,0,,continuous,continuous,,1,0,
2015,22.8,1,24.9,0,,continuous,continuous,,1,0,
2015,21.7,1,26.7,0,,continuous,continuous,,1,0,
