year,size,surv,sizeNext,fec0,fec1,stage,stageNext,offspringNext,number,cloning,clonesNext
2014,75.7,1,78.4,1,22,continuous,continuous,,1,0,
2014,32,1,39.5,0,,continuous,continuous,,1,0,
2014,38.5,1,47,0,,continuous,continuous,,1,0,
2014,64.6,1,69.7,1,14,continuous,continuous,,1,0,
2014,64.2,1,65,1,2,continuous,continuous,,1,0,
2014,34.3,1,39.1,1,1,continuous,continuous,,1,0,
2014,43.5,1,45.1,1,7,continuous,continuous,,1,0,
2014,57.3,1,61.3,1,15,continuous,continuous,,1,0,
2014,40.7,1,46.4,1,14,continuous,continuous,,1,0,
2014,26.1,1,29,0,,continuous,continuous,,1,0,
2014,19,1,20.2,0,,continuous,continuous,,1,0,
2014,38.5,1,41.9,0,,continuous,continuous,,1,0,
2014,10,1,10.1,0,,continuous,continuous,,1,0,
2014,84,1,87.1,1,27,continuous,continuous,,1,0,
2014,20.6,1,21.2,0,,continuous,continuous,,1,0,
2014,55.3,1,64.2,1,24,continuous,continuous,,1,0,
2014,25,1,25.8,0,,continuous,continuous,,1,0,
2014,49.8,1,51,1,16,continuous,continuous,,1,0,
2014,76.8,1,76.7,1,30,continuous,continuous,,1,0,
2014,79.5,1,82,1,38,continuous,continuous,,1,0,
2014,13.6,1,15,0,,continuous,continuous,,1,0,
2014,23.7,1,23.9,0,,continuous,continuous,,1,0,
2014,49.8,1,54.4,1,3,continuous,continuous,,1,0,
2014,19.55,1,21.9,0,,continuous,continuous,,1,0,
2014,24.2,1,24.8,0,,continuous,continuous,,1,0,
2014,42.8,1,47,1,14,continuous,continuous,,1,0,
2014,36.3,1,38.7,0,,continuous,continuous,,1,0,
2014,9,1,9.5,0,,continuous,continuous,,1,0,
2014,23,1,24.8,0,,continuous,continuous,,1,0,
2014,51.6,1,52.5,1,13,continuous,continuous,,1,0,
2014,61.2,1,62,1,23,continuous,continuous,,1,0,
2014,72,1,74,1,47,continuous,continuous,,1,0,
